最热图片地址,最热热度,最热歌曲名,最热来自,最热类型,最新图片地址,最新热度,最新歌曲名,最新来自,最新类型
"http://hiphotos.qianqian.com/ting/pic/item/ca1349540923dd54ffb36ae8d009b3de9d82486a.jpg@s_1,w_300,h_300",12万,让每个人心碎,by , 孔了个孔小明,"http://hiphotos.qianqian.com/ting/pic/item/ca1349540923dd54ffb36ae8d009b3de9d82486a.jpg@s_1,w_300,h_300",12万,让每个人心碎,by , 孔了个孔小明
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7d4e565f8f931665f9fc7f52b6e8f8ea.jpg@s_1,w_300,h_300",3万,一秒沉醉，旋律一出已动心,by , 你妹是个好姑娘,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7d4e565f8f931665f9fc7f52b6e8f8ea.jpg@s_1,w_300,h_300",3万,一秒沉醉，旋律一出已动心,by , 你妹是个好姑娘
"http://hiphotos.qianqian.com/ting/pic/item/ac6eddc451da81cbd95d4e4d5366d016082431f3.jpg@s_1,w_300,h_300",69万,自悲时代——用歌名串起我的..,by , 人字健人,"http://hiphotos.qianqian.com/ting/pic/item/ac6eddc451da81cbd95d4e4d5366d016082431f3.jpg@s_1,w_300,h_300",69万,自悲时代——用歌名串起我的..,by , 人字健人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/bb705867e93b3d8137bdd733797282ff.jpg@s_1,w_300,h_300",3万,你走你的路，我也走你的路,by , 只吃胡萝卜,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/bb705867e93b3d8137bdd733797282ff.jpg@s_1,w_300,h_300",3万,你走你的路，我也走你的路,by , 只吃胡萝卜
"http://hiphotos.qianqian.com/ting/pic/item/08f790529822720e4afe2f7a7acb0a46f21fab7a.jpg@s_1,w_300,h_300",4万,有多远走多远-旅游音乐精选,by , icon迷妹,"http://hiphotos.qianqian.com/ting/pic/item/08f790529822720e4afe2f7a7acb0a46f21fab7a.jpg@s_1,w_300,h_300",4万,有多远走多远-旅游音乐精选,by , icon迷妹
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a831d33a3fc872c70f0fbc76fdbacb3a.jpg@s_1,w_300,h_300",4万,我一个人的时候在听什么,by , 知性DJ-狗子,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a831d33a3fc872c70f0fbc76fdbacb3a.jpg@s_1,w_300,h_300",4万,我一个人的时候在听什么,by , 知性DJ-狗子
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/1042cfc827619356b0f8628d29c24d3f.jpg@s_1,w_300,h_300",4万,这些节奏会把你的耳朵叫醒,by , 来罐82年的可乐吧,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/1042cfc827619356b0f8628d29c24d3f.jpg@s_1,w_300,h_300",4万,这些节奏会把你的耳朵叫醒,by , 来罐82年的可乐吧
"http://hiphotos.qianqian.com/ting/pic/item/738b4710b912c8fc123e344dfd039245d7882165.jpg@s_1,w_300,h_300",4万,"""咖啡 , 夜未央""",by , 看不惯我就来打我啊,"http://hiphotos.qianqian.com/ting/pic/item/738b4710b912c8fc123e344dfd039245d7882165.jpg@s_1,w_300,h_300",4万,"""咖啡 , 夜未央""",by , 看不惯我就来打我啊
"http://hiphotos.qianqian.com/ting/pic/item/f11f3a292df5e0fea93bd8dd586034a85fdf72ce.jpg@s_1,w_300,h_300",65万,唱首歌给远方的你,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/f11f3a292df5e0fea93bd8dd586034a85fdf72ce.jpg@s_1,w_300,h_300",65万,唱首歌给远方的你,by , 千千音乐
"http://musicugc.qianqian.com/ugcdiy/pic/0b32440f6d22b9bb3ff760f5d5cce6a4.jpg@s_1,w_300,h_300",13万,「游戏必备」魅力节奏助你五杀超神,by , 黑金时代,"http://musicugc.qianqian.com/ugcdiy/pic/0b32440f6d22b9bb3ff760f5d5cce6a4.jpg@s_1,w_300,h_300",13万,「游戏必备」魅力节奏助你五杀超神,by , 黑金时代
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/57ee217442455b99db84f032c848a771.jpg@s_1,w_300,h_300",13万,【环球之音】如梦似幻的爵士流行,by , 歌单实验室,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/57ee217442455b99db84f032c848a771.jpg@s_1,w_300,h_300",13万,【环球之音】如梦似幻的爵士流行,by , 歌单实验室
"http://hiphotos.qianqian.com/ting/pic/item/203fb80e7bec54e7804ae77dbb389b504fc26a2b.jpg@s_1,w_300,h_300",26万,怀旧电台,by , 洛萌喵喵,"http://hiphotos.qianqian.com/ting/pic/item/203fb80e7bec54e7804ae77dbb389b504fc26a2b.jpg@s_1,w_300,h_300",26万,怀旧电台,by , 洛萌喵喵
"http://hiphotos.qianqian.com/ting/pic/item/024f78f0f736afc3865cf2e5b219ebc4b64512da.jpg@s_1,w_300,h_300",5120,冥想的世界,by , 繁花过眼开一季,"http://hiphotos.qianqian.com/ting/pic/item/024f78f0f736afc3865cf2e5b219ebc4b64512da.jpg@s_1,w_300,h_300",5120,冥想的世界,by , 繁花过眼开一季
"http://hiphotos.qianqian.com/ting/pic/item/5fdf8db1cb134954a1562ae4574e9258d0094ae2.jpg@s_1,w_300,h_300",20万,总有一段记忆 始终无法忘记,by , Tai乐之声,"http://hiphotos.qianqian.com/ting/pic/item/5fdf8db1cb134954a1562ae4574e9258d0094ae2.jpg@s_1,w_300,h_300",20万,总有一段记忆 始终无法忘记,by , Tai乐之声
"http://business.cdn.qianqian.com/qianqian/pic/bos_client_0d1c3259a21db73600a104a487643b17.jpg@s_1,w_300,h_300",7万,无法阻碍的男声里沉睡的温柔,by , 带着音乐去旅行,"http://business.cdn.qianqian.com/qianqian/pic/bos_client_0d1c3259a21db73600a104a487643b17.jpg@s_1,w_300,h_300",7万,无法阻碍的男声里沉睡的温柔,by , 带着音乐去旅行
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/74e49d9471f936f62f25b2c7af820941.jpg@s_1,w_300,h_300",8万,原来你是我最想留住的幸运,by , 带着音乐去旅行,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/74e49d9471f936f62f25b2c7af820941.jpg@s_1,w_300,h_300",8万,原来你是我最想留住的幸运,by , 带着音乐去旅行
"http://hiphotos.qianqian.com/ting/pic/item/48540923dd54564e5d650095b0de9c82d1584f1e.jpg@s_1,w_300,h_300",30万,四大天王和四小天王,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/48540923dd54564e5d650095b0de9c82d1584f1e.jpg@s_1,w_300,h_300",30万,四大天王和四小天王,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/793ab3b51933a150588454215a45e570.jpg@s_1,w_300,h_300",15万,粤语歌中的前世今生,by , 繁花过眼开一季,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/793ab3b51933a150588454215a45e570.jpg@s_1,w_300,h_300",15万,粤语歌中的前世今生,by , 繁花过眼开一季
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a0d8a28660975e8ea079145bdb0f7c67.jpg@s_1,w_300,h_300",26万,好听到停不下来的广告歌曲,by , 我装个比怎么了,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a0d8a28660975e8ea079145bdb0f7c67.jpg@s_1,w_300,h_300",26万,好听到停不下来的广告歌曲,by , 我装个比怎么了
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a5625cfd4771ac0d2d388c04f923c9a3.jpg@s_1,w_300,h_300",6万,国摇 | 陌生的人请和我一起POGO,by , 繁花过眼开一季,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a5625cfd4771ac0d2d388c04f923c9a3.jpg@s_1,w_300,h_300",6万,国摇 | 陌生的人请和我一起POGO,by , 繁花过眼开一季
"http://hiphotos.qianqian.com/ting/pic/item/4034970a304e251f46b730b5a486c9177f3e533f.jpg@s_1,w_300,h_300",149万,歌词里教会你的道理,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/4034970a304e251f46b730b5a486c9177f3e533f.jpg@s_1,w_300,h_300",149万,歌词里教会你的道理,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6ae512e8120c966862bfbb6c5aa79017.jpg@s_1,w_300,h_300",6万,入耳即孕的韩式Rap,by , 电影怪蜀黍,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6ae512e8120c966862bfbb6c5aa79017.jpg@s_1,w_300,h_300",6万,入耳即孕的韩式Rap,by , 电影怪蜀黍
/static/images/default/songlist_default_150_red.png,15万,「不必真正遇见」——怀念张..,by , 爱吃饭团的小泽泽,/static/images/default/songlist_default_150_red.png,15万,「不必真正遇见」——怀念张..,by , 爱吃饭团的小泽泽
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/927ae5b0c14d5088f1d081dcbf965d84.jpg@s_1,w_300,h_300",4万,健身 | 增肌减脂必备高能曲目,by , 弱水悠悠,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/927ae5b0c14d5088f1d081dcbf965d84.jpg@s_1,w_300,h_300",4万,健身 | 增肌减脂必备高能曲目,by , 弱水悠悠
"http://hiphotos.qianqian.com/ting/pic/item/3c6d55fbb2fb4316dba8302a22a4462309f7d32f.jpg@s_1,w_300,h_300",150万,用音乐诉说爱情,by , 傲娇娇,"http://hiphotos.qianqian.com/ting/pic/item/3c6d55fbb2fb4316dba8302a22a4462309f7d32f.jpg@s_1,w_300,h_300",150万,用音乐诉说爱情,by , 傲娇娇
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/cd65f814ef7837e4be6b92ec69f52733.jpg@s_1,w_300,h_300",4万,氤氲间，那些若即若离的爵士女声,by , 泡泡芭比糖,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/cd65f814ef7837e4be6b92ec69f52733.jpg@s_1,w_300,h_300",4万,氤氲间，那些若即若离的爵士女声,by , 泡泡芭比糖
/static/images/default/songlist_default_150_red.png,21万,这可能是我听过最好的翻唱,by , 爱吃饭团的小泽泽,/static/images/default/songlist_default_150_red.png,21万,这可能是我听过最好的翻唱,by , 爱吃饭团的小泽泽
"http://hiphotos.qianqian.com/ting/pic/item/2fdda3cc7cd98d10806fc1b1203fb80e7aec90f3.jpg@s_1,w_300,h_300",3万,分手时陪你大哭过的歌,by , 人字健人,"http://hiphotos.qianqian.com/ting/pic/item/2fdda3cc7cd98d10806fc1b1203fb80e7aec90f3.jpg@s_1,w_300,h_300",3万,分手时陪你大哭过的歌,by , 人字健人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/2dedd3ed65c515586e68917ada675ff0.jpg@s_1,w_300,h_300",4万,你需要一场电子音乐盛宴 ,by , 黑金时代,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/2dedd3ed65c515586e68917ada675ff0.jpg@s_1,w_300,h_300",4万,你需要一场电子音乐盛宴 ,by , 黑金时代
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/474e1f03fc6df8928ca9b2dac45a5fc7.jpg@s_1,w_300,h_300",9万,那些时光里的幸福,by , 百度好音乐,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/474e1f03fc6df8928ca9b2dac45a5fc7.jpg@s_1,w_300,h_300",9万,那些时光里的幸福,by , 百度好音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/86783ce81312ee6007e7e872b8a90ed5.jpg?authorization=bce-auth-v1/e6ebbb26f10846d4b2e689d58bee0357/2016-11-27T10:52:36Z/-1//b694c1ab712883dc3244b848d05285a1e3632dcdd83138214786657cccb8aa6d@s_1,w_300,h_300",3万,老黄花牛喜欢轻音乐、民族管弦。,by , baiweibao1938,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/86783ce81312ee6007e7e872b8a90ed5.jpg?authorization=bce-auth-v1/e6ebbb26f10846d4b2e689d58bee0357/2016-11-27T10:52:36Z/-1//b694c1ab712883dc3244b848d05285a1e3632dcdd83138214786657cccb8aa6d@s_1,w_300,h_300",3万,老黄花牛喜欢轻音乐、民族管弦。,by , baiweibao1938
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a934b38b002c16b8bca68bf6b06e5fa3.jpg@s_1,w_300,h_300",9万,你绝对听过的网络歌曲,by , 我是你的小宝宝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/a934b38b002c16b8bca68bf6b06e5fa3.jpg@s_1,w_300,h_300",9万,你绝对听过的网络歌曲,by , 我是你的小宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/5749b6772e216b01e60b8f47c044e816.jpg@s_1,w_300,h_300",5万,繁花似锦 也抵不过你的回眸,by , 麦芽糖糖,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/5749b6772e216b01e60b8f47c044e816.jpg@s_1,w_300,h_300",5万,繁花似锦 也抵不过你的回眸,by , 麦芽糖糖
"http://hiphotos.qianqian.com/ting/pic/item/8ad4b31c8701a18bd2479c869a2f07082938fe4f.jpg@s_1,w_300,h_300",42万,你的小情绪都写在歌词里,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/8ad4b31c8701a18bd2479c869a2f07082938fe4f.jpg@s_1,w_300,h_300",42万,你的小情绪都写在歌词里,by , 千千音乐
"http://hiphotos.qianqian.com/ting/pic/item/8718367adab44aed43d015beb71c8701a08bfbca.jpg@s_1,w_300,h_300",114万,四季歌，歌声里的春夏秋冬,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/8718367adab44aed43d015beb71c8701a08bfbca.jpg@s_1,w_300,h_300",114万,四季歌，歌声里的春夏秋冬,by , 千千音乐
"http://hiphotos.qianqian.com/ting/pic/item/e824b899a9014c084b88e5250b7b02087af4f4fb.jpg@s_1,w_300,h_300",7896,学唱一首爱的歌,by , 三元桥一姐,"http://hiphotos.qianqian.com/ting/pic/item/e824b899a9014c084b88e5250b7b02087af4f4fb.jpg@s_1,w_300,h_300",7896,学唱一首爱的歌,by , 三元桥一姐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c3604095b82b05d417f43c220712a306.jpg@s_1,w_300,h_300",2万,Smooth Jazz|点杯热牛奶加朱古力,by , 你妹是个好姑娘,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c3604095b82b05d417f43c220712a306.jpg@s_1,w_300,h_300",2万,Smooth Jazz|点杯热牛奶加朱古力,by , 你妹是个好姑娘
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/32f5ec4850b524708e4239d04bb3ea94.jpg@s_1,w_300,h_300",3万,您要的R,by , 看不惯我就来打我啊,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/32f5ec4850b524708e4239d04bb3ea94.jpg@s_1,w_300,h_300",3万,您要的R,by , 看不惯我就来打我啊
"http://hiphotos.qianqian.com/ting/pic/item/8326cffc1e178a82b067b220f703738da877e8d3.jpg@s_1,w_300,h_300",27万,周传雄苦情歌精选,by , 熊本boy,"http://hiphotos.qianqian.com/ting/pic/item/8326cffc1e178a82b067b220f703738da877e8d3.jpg@s_1,w_300,h_300",27万,周传雄苦情歌精选,by , 熊本boy
"http://hiphotos.qianqian.com/ting/pic/item/08f790529822720e4b8c207a7acb0a46f31fabf4.jpg@s_1,w_300,h_300",1万,银铃多响亮,by , 企鹅老大,"http://hiphotos.qianqian.com/ting/pic/item/08f790529822720e4b8c207a7acb0a46f31fabf4.jpg@s_1,w_300,h_300",1万,银铃多响亮,by , 企鹅老大
"http://musicugc.qianqian.com/ugcdiy/pic/4551204b83a0d6003bc128946dc12d20.jpg@s_1,w_300,h_300",6万,管他什么音乐，跟上节奏一起嗨！,by , 大幂幂爱碎碎念,"http://musicugc.qianqian.com/ugcdiy/pic/4551204b83a0d6003bc128946dc12d20.jpg@s_1,w_300,h_300",6万,管他什么音乐，跟上节奏一起嗨！,by , 大幂幂爱碎碎念
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/1de217c46afdc7938e75cb5c212bb00b.jpg@s_1,w_300,h_300",9万,历届格莱美年最佳度歌曲合辑,by , super悟空,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/1de217c46afdc7938e75cb5c212bb00b.jpg@s_1,w_300,h_300",9万,历届格莱美年最佳度歌曲合辑,by , super悟空
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6345903fdf78611147305d920755a06a.jpg@s_1,w_300,h_300",7万,【欧美】你喜欢风，而我喜欢雨,by , 多的是气质,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/6345903fdf78611147305d920755a06a.jpg@s_1,w_300,h_300",7万,【欧美】你喜欢风，而我喜欢雨,by , 多的是气质
"http://hiphotos.qianqian.com/ting/pic/item/a8ec8a13632762d0b58176eda3ec08fa513dc621.jpg@s_1,w_300,h_300",104万,工作学习休息BGM,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/a8ec8a13632762d0b58176eda3ec08fa513dc621.jpg@s_1,w_300,h_300",104万,工作学习休息BGM,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9920038a5b65f19ef84e2a90de82f6ee.jpg@s_1,w_300,h_300",4万,跟着节奏一起摇摆,by , Tai乐之声,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9920038a5b65f19ef84e2a90de82f6ee.jpg@s_1,w_300,h_300",4万,跟着节奏一起摇摆,by , Tai乐之声
"http://hiphotos.qianqian.com/ting/pic/item/faedab64034f78f0888edbd77a310a55b3191c08.jpg@s_1,w_300,h_300",91万,最好听的英文歌,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/faedab64034f78f0888edbd77a310a55b3191c08.jpg@s_1,w_300,h_300",91万,最好听的英文歌,by , 千千音乐
"http://hiphotos.qianqian.com/ting/pic/item/a6efce1b9d16fdfaedc1b8bfb68f8c5494ee7b35.jpg@s_1,w_300,h_300",8万,春节合家团圆 歌曲精选,by , 我是你的小宝宝,"http://hiphotos.qianqian.com/ting/pic/item/a6efce1b9d16fdfaedc1b8bfb68f8c5494ee7b35.jpg@s_1,w_300,h_300",8万,春节合家团圆 歌曲精选,by , 我是你的小宝宝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7ce1f15af6052572a381fce677bab52a.jpg@s_1,w_300,h_300",2万,酌一杯情调，品一场放松,by , 神奇的二哈,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7ce1f15af6052572a381fce677bab52a.jpg@s_1,w_300,h_300",2万,酌一杯情调，品一场放松,by , 神奇的二哈
"http://hiphotos.qianqian.com/ting/pic/item/e824b899a9014c084871ea250b7b02087af4f4ec.jpg@s_1,w_300,h_300",86万,经典英文歌,by , 知性DJ-狗子,"http://hiphotos.qianqian.com/ting/pic/item/e824b899a9014c084871ea250b7b02087af4f4ec.jpg@s_1,w_300,h_300",86万,经典英文歌,by , 知性DJ-狗子
"http://hiphotos.qianqian.com/ting/pic/item/dcc451da81cb39db07d1758cd2160924aa1830d2.jpg@s_1,w_300,h_300",31万,那些年的古典旋律,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/dcc451da81cb39db07d1758cd2160924aa1830d2.jpg@s_1,w_300,h_300",31万,那些年的古典旋律,by , 千千音乐
"http://hiphotos.qianqian.com/ting/pic/item/c9fcc3cec3fdfc0384b462bfd63f8794a5c226ec.jpg@s_1,w_300,h_300",924万,MP3里，总有一些舍不得删除的歌,by , momo很优雅,"http://hiphotos.qianqian.com/ting/pic/item/c9fcc3cec3fdfc0384b462bfd63f8794a5c226ec.jpg@s_1,w_300,h_300",924万,MP3里，总有一些舍不得删除的歌,by , momo很优雅
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c26638ec0091435fdc5067683ed577cd.jpg@s_1,w_300,h_300",8万,【环球之音】别样风韵·西语迷情,by , 歌单实验室,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/c26638ec0091435fdc5067683ed577cd.jpg@s_1,w_300,h_300",8万,【环球之音】别样风韵·西语迷情,by , 歌单实验室
"http://musicugc.qianqian.com/ugcdiy/pic/9decaaab12f7602673ea68da6d1cc182.jpg@s_1,w_300,h_300",20万,异国风情的旋律诱惑,by , 人字健人,"http://musicugc.qianqian.com/ugcdiy/pic/9decaaab12f7602673ea68da6d1cc182.jpg@s_1,w_300,h_300",20万,异国风情的旋律诱惑,by , 人字健人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/362ec0175b89f3d6be7fb749ab815902.jpg@s_1,w_300,h_300",8045,一曲流连，被口琴的回音打动,by , 黑金时代,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/362ec0175b89f3d6be7fb749ab815902.jpg@s_1,w_300,h_300",8045,一曲流连，被口琴的回音打动,by , 黑金时代
"http://hiphotos.qianqian.com/ting/pic/item/63d0f703918fa0ec3e84a98d279759ee3c6ddbeb.jpg@s_1,w_300,h_300",63万,老歌的味道,by , 竹外桃花三两枝,"http://hiphotos.qianqian.com/ting/pic/item/63d0f703918fa0ec3e84a98d279759ee3c6ddbeb.jpg@s_1,w_300,h_300",63万,老歌的味道,by , 竹外桃花三两枝
"http://hiphotos.qianqian.com/ting/pic/item/8326cffc1e178a82b08db220f703738da877e8f9.jpg@s_1,w_300,h_300",16万,有时候，只想听一首伤感的歌,by , 三元桥一姐,"http://hiphotos.qianqian.com/ting/pic/item/8326cffc1e178a82b08db220f703738da877e8f9.jpg@s_1,w_300,h_300",16万,有时候，只想听一首伤感的歌,by , 三元桥一姐
"http://hiphotos.qianqian.com/ting/pic/item/d833c895d143ad4b2560844083025aafa50f06e0.jpg@s_1,w_300,h_300",43万,又到一年毕业时,by , Tai乐之声,"http://hiphotos.qianqian.com/ting/pic/item/d833c895d143ad4b2560844083025aafa50f06e0.jpg@s_1,w_300,h_300",43万,又到一年毕业时,by , Tai乐之声
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/ee6d5542ef6fb8fb4f238238b780e53f.jpg@s_1,w_300,h_300",5万,live版带来的感动，是原版不曾有的,by , 弱水悠悠,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/ee6d5542ef6fb8fb4f238238b780e53f.jpg@s_1,w_300,h_300",5万,live版带来的感动，是原版不曾有的,by , 弱水悠悠
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/41db6db8214339dd704aa80484ec1a3e.jpg@s_1,w_300,h_300",4万,直抵内心深处的电子女声,by , 你妹是个好姑娘,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/41db6db8214339dd704aa80484ec1a3e.jpg@s_1,w_300,h_300",4万,直抵内心深处的电子女声,by , 你妹是个好姑娘
"http://hiphotos.qianqian.com/ting/pic/item/f31fbe096b63f6240361d0548444ebf81a4ca3ad.jpg@s_1,w_300,h_300",15万,暖冬夜微澜,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/f31fbe096b63f6240361d0548444ebf81a4ca3ad.jpg@s_1,w_300,h_300",15万,暖冬夜微澜,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/449ba4d1364e068067334fb75e9e518c.jpg@s_1,w_300,h_300",5万,看开了，放下了，让记忆活着,by , 傲娇娇,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/449ba4d1364e068067334fb75e9e518c.jpg@s_1,w_300,h_300",5万,看开了，放下了，让记忆活着,by , 傲娇娇
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/aca7685831b665cbc2b801701e4a04b5.jpg@s_1,w_300,h_300",8万,清澈如水的美妙轻音乐,by , 三元桥一姐,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/aca7685831b665cbc2b801701e4a04b5.jpg@s_1,w_300,h_300",8万,清澈如水的美妙轻音乐,by , 三元桥一姐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/e9707f0bda15a748e1a93ac2b7218e07.jpg@s_1,w_300,h_300",4万,熟悉的旋律 致曾经的我们,by , 弱水悠悠,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/e9707f0bda15a748e1a93ac2b7218e07.jpg@s_1,w_300,h_300",4万,熟悉的旋律 致曾经的我们,by , 弱水悠悠
"http://hiphotos.qianqian.com/ting/pic/item/80cb39dbb6fd526615951928ac18972bd407364b.jpg@s_1,w_300,h_300",10万,了不起的挑战有啥了不起？,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/80cb39dbb6fd526615951928ac18972bd407364b.jpg@s_1,w_300,h_300",10万,了不起的挑战有啥了不起？,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f1f4f5cfa72e19aec131cee8d3c3f449.jpg@s_1,w_300,h_300",2万,华语爵士|你慵懒的像一只猫,by , 看不惯我就来打我啊,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/f1f4f5cfa72e19aec131cee8d3c3f449.jpg@s_1,w_300,h_300",2万,华语爵士|你慵懒的像一只猫,by , 看不惯我就来打我啊
"http://hiphotos.qianqian.com/ting/pic/item/ac6eddc451da81cbd3c15a835166d0160924315d.jpg@s_1,w_300,h_300",141万,"忘了你,忘了我",by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/ac6eddc451da81cbd3c15a835166d0160924315d.jpg@s_1,w_300,h_300",141万,"忘了你,忘了我",by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/d6d15b9d0d49c4719a87055d64c9daf3.jpg@s_1,w_300,h_300",13万,百转柔肠，唱尽悲欢,by , 太合音乐人,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/d6d15b9d0d49c4719a87055d64c9daf3.jpg@s_1,w_300,h_300",13万,百转柔肠，唱尽悲欢,by , 太合音乐人
